fut2
ვამთქნარებ,
ამთქნარებ,
ამთქნარებს,
ვამთქნარებთ,
ამთქნარებთ,
ამთქნარებენ,
fut2_prfv
ჩამოვამთქნარებ,
ჩამოამთქნარებ,
ჩამოამთქნარებს,
ჩამოვამთქნარებთ,
ჩამოამთქნარებთ,
ჩამოამთქნარებენ,
cond2
ვამთქნარებდი,
ამთქნარებდი,
ამთქნარებდა,
ვამთქნარებდით,
ამთქნარებდით,
ამთქნარებდნენ,
cond2_prfv
ჩამოვამთქნარებდი,
ჩამოამთქნარებდი,
ჩამოამთქნარებდა,
ჩამოვამთქნარებდით,
ჩამოამთქნარებდით,
ჩამოამთქნარებდნენ,
fut2_subj
ვამთქნარებდე,
ამთქნარებდე,
ამთქნარებდეს,
ვამთქნარებდეთ,
ამთქნარებდეთ,
ამთქნარებდნენ,
fut2_subj_prfv
ჩამოვამთქნარებდე,
ჩამოამთქნარებდე,
ჩამოამთქნარებდეს,
ჩამოვამთქნარებდეთ,
ჩამოამთქნარებდეთ,
ჩამოამთქნარებდნენ,
aor2
ვამთქნარე,
ამთქნარე,
ამთქნარა,
ვამთქნარეთ,
ამთქნარეთ,
ამთქნარეს,
aor2_prfv
ჩამოვამთქნარე,
ჩამოამთქნარე,
ჩამოამთქნარა,
ჩამოვამთქნარეთ,
ჩამოამთქნარეთ,
ჩამოამთქნარეს,
IIsubj2
ვამთქნარო,
ამთქნარო,
ამთქნაროს,
ვამთქნაროთ,
ამთქნაროთ,
ამთქნარონ,
IIsubj2_prfv
ჩამოვამთქნარო,
ჩამოამთქნარო,
ჩამოამთქნაროს,
ჩამოვამთქნაროთ,
ჩამოამთქნაროთ,
ჩამოამთქნარონ,
Iturm
მიმთქნარებია,
გიმთქნარებია,
უმთქნარებია,
გვიმთქნარებია,
გიმთქნარებიათ,
უმთქნარებიათ,
Iturm_prfv
ჩამომიმთქნარებია,
ჩამოგიმთქნარებია,
ჩამოუმთქნარებია,
ჩამოგვიმთქნარებია,
ჩამოგიმთქნარებიათ,
ჩამოუმთქნარებიათ,
IIturm
მემთქნარებინა,
გემთქნარებინა,
ემთქნარებინა,
გვემთქნარებინა,
გემთქნარებინათ,
ემთქნარებინათ,
IIturm_prfv
ჩამომემთქნარებინა,
ჩამოგემთქნარებინა,
ჩამოემთქნარებინა,
ჩამოგვემთქნარებინა,
ჩამოგემთქნარებინათ,
ჩამოემთქნარებინათ,
IIIsubj
მემთქნარებინოს,
გემთქნარებინოს,
ემთქნარებინოს,
გვემთქნარებინოს,
გემთქნარებინოთ,
ემთქნარებინოთ,
IIIsubj_prfv
ჩამომემთქნარებინოს,
ჩამოგემთქნარებინოს,
ჩამოემთქნარებინოს,
ჩამოგვემთქნარებინოს,
ჩამოგემთქნარებინოთ,
ჩამოემთქნარებინოთ,
