fut2
ვიძინებ,
იძინებ,
იძინებს,
ვიძინებთ,
იძინებთ,
იძინებენ,
fut2_prfv
წამოვიძინებ,
წამოიძინებ,
წამოიძინებს,
წამოვიძინებთ,
წამოიძინებთ,
წამოიძინებენ,
cond2
ვიძინებდი,
იძინებდი,
იძინებდა,
ვიძინებდით,
იძინებდით,
იძინებდნენ,
cond2_prfv
წამოვიძინებდი,
წამოიძინებდი,
წამოიძინებდა,
წამოვიძინებდით,
წამოიძინებდით,
წამოიძინებდნენ,
fut2_subj
ვიძინებდე,
იძინებდე,
იძინებდეს,
ვიძინებდეთ,
იძინებდეთ,
იძინებდნენ,
fut2_subj_prfv
წამოვიძინებდე,
წამოიძინებდე,
წამოიძინებდეს,
წამოვიძინებდეთ,
წამოიძინებდეთ,
წამოიძინებდნენ,
aor2
ვიძინე,
იძინე,
იძინა,
ვიძინეთ,
იძინეთ,
იძინეს,
aor2_prfv
წამოვიძინე,
წამოიძინე,
წამოიძინა,
წამოვიძინეთ,
წამოიძინეთ,
წამოიძინეს,
IIsubj2
ვიძინო,
იძინო,
იძინოს,
ვიძინოთ,
იძინოთ,
იძინონ,
IIsubj2_prfv
წამოვიძინო,
წამოიძინო,
წამოიძინოს,
წამოვიძინოთ,
წამოიძინოთ,
წამოიძინონ,
Iturm
მიძინია,
გიძინია,
უძინია,
გვიძინია,
გიძინიათ,
უძინიათ,
Iturm_prfv
წამომიძინია,
წამოგიძინია,
წამოუძინია,
წამოგვიძინია,
წამოგიძინიათ,
წამოუძინიათ,
IIturm
მეძინა,
გეძინა,
ეძინა,
გვეძინა,
გეძინათ,
ეძინათ,
IIturm_prfv
წამომეძინა,
წამოგეძინა,
წამოეძინა,
წამოგვეძინა,
წამოგეძინათ,
წამოეძინათ,
IIIsubj
მეძინოს,
გეძინოს,
ეძინოს,
გვეძინოს,
გეძინოთ,
ეძინოთ,
IIIsubj_prfv
წამომეძინოს,
წამოგეძინოს,
წამოეძინოს,
წამოგვეძინოს,
წამოგეძინოთ,
წამოეძინოთ,
