fut2
ვიძინებ,
იძინებ,
იძინებს,
ვიძინებთ,
იძინებთ,
იძინებენ,
fut2_prfv
ჩამოვიძინებ,
ჩამოიძინებ,
ჩამოიძინებს,
ჩამოვიძინებთ,
ჩამოიძინებთ,
ჩამოიძინებენ,
cond2
ვიძინებდი,
იძინებდი,
იძინებდა,
ვიძინებდით,
იძინებდით,
იძინებდნენ,
cond2_prfv
ჩამოვიძინებდი,
ჩამოიძინებდი,
ჩამოიძინებდა,
ჩამოვიძინებდით,
ჩამოიძინებდით,
ჩამოიძინებდნენ,
fut2_subj
ვიძინებდე,
იძინებდე,
იძინებდეს,
ვიძინებდეთ,
იძინებდეთ,
იძინებდნენ,
fut2_subj_prfv
ჩამოვიძინებდე,
ჩამოიძინებდე,
ჩამოიძინებდეს,
ჩამოვიძინებდეთ,
ჩამოიძინებდეთ,
ჩამოიძინებდნენ,
aor2
ვიძინე,
იძინე,
იძინა,
ვიძინეთ,
იძინეთ,
იძინეს,
aor2_prfv
ჩამოვიძინე,
ჩამოიძინე,
ჩამოიძინა,
ჩამოვიძინეთ,
ჩამოიძინეთ,
ჩამოიძინეს,
IIsubj2
ვიძინო,
იძინო,
იძინოს,
ვიძინოთ,
იძინოთ,
იძინონ,
IIsubj2_prfv
ჩამოვიძინო,
ჩამოიძინო,
ჩამოიძინოს,
ჩამოვიძინოთ,
ჩამოიძინოთ,
ჩამოიძინონ,
Iturm
მიძინია,
გიძინია,
უძინია,
გვიძინია,
გიძინიათ,
უძინიათ,
Iturm_prfv
ჩამომიძინია,
ჩამოგიძინია,
ჩამოუძინია,
ჩამოგვიძინია,
ჩამოგიძინიათ,
ჩამოუძინიათ,
IIturm
მეძინა,
გეძინა,
ეძინა,
გვეძინა,
გეძინათ,
ეძინათ,
IIturm_prfv
ჩამომეძინა,
ჩამოგეძინა,
ჩამოეძინა,
ჩამოგვეძინა,
ჩამოგეძინათ,
ჩამოეძინათ,
IIIsubj
მეძინოს,
გეძინოს,
ეძინოს,
გვეძინოს,
გეძინოთ,
ეძინოთ,
IIIsubj_prfv
ჩამომეძინოს,
ჩამოგეძინოს,
ჩამოეძინოს,
ჩამოგვეძინოს,
ჩამოგეძინოთ,
ჩამოეძინოთ,
