fut2
ვამთქნარებ,
ამთქნარებ,
ამთქნარებს,
ვამთქნარებთ,
ამთქნარებთ,
ამთქნარებენ,
fut2_prfv
მიმოვამთქნარებ,
მიმოამთქნარებ,
მიმოამთქნარებს,
მიმოვამთქნარებთ,
მიმოამთქნარებთ,
მიმოამთქნარებენ,
cond2
ვამთქნარებდი,
ამთქნარებდი,
ამთქნარებდა,
ვამთქნარებდით,
ამთქნარებდით,
ამთქნარებდნენ,
cond2_prfv
მიმოვამთქნარებდი,
მიმოამთქნარებდი,
მიმოამთქნარებდა,
მიმოვამთქნარებდით,
მიმოამთქნარებდით,
მიმოამთქნარებდნენ,
fut2_subj
ვამთქნარებდე,
ამთქნარებდე,
ამთქნარებდეს,
ვამთქნარებდეთ,
ამთქნარებდეთ,
ამთქნარებდნენ,
fut2_subj_prfv
მიმოვამთქნარებდე,
მიმოამთქნარებდე,
მიმოამთქნარებდეს,
მიმოვამთქნარებდეთ,
მიმოამთქნარებდეთ,
მიმოამთქნარებდნენ,
aor2
ვამთქნარე,
ამთქნარე,
ამთქნარა,
ვამთქნარეთ,
ამთქნარეთ,
ამთქნარეს,
aor2_prfv
მიმოვამთქნარე,
მიმოამთქნარე,
მიმოამთქნარა,
მიმოვამთქნარეთ,
მიმოამთქნარეთ,
მიმოამთქნარეს,
IIsubj2
ვამთქნარო,
ამთქნარო,
ამთქნაროს,
ვამთქნაროთ,
ამთქნაროთ,
ამთქნარონ,
IIsubj2_prfv
მიმოვამთქნარო,
მიმოამთქნარო,
მიმოამთქნაროს,
მიმოვამთქნაროთ,
მიმოამთქნაროთ,
მიმოამთქნარონ,
Iturm
მიმთქნარებია,
გიმთქნარებია,
უმთქნარებია,
გვიმთქნარებია,
გიმთქნარებიათ,
უმთქნარებიათ,
Iturm_prfv
მიმომიმთქნარებია,
მიმოგიმთქნარებია,
მიმოუმთქნარებია,
მიმოგვიმთქნარებია,
მიმოგიმთქნარებიათ,
მიმოუმთქნარებიათ,
IIturm
მემთქნარებინა,
გემთქნარებინა,
ემთქნარებინა,
გვემთქნარებინა,
გემთქნარებინათ,
ემთქნარებინათ,
IIturm_prfv
მიმომემთქნარებინა,
მიმოგემთქნარებინა,
მიმოემთქნარებინა,
მიმოგვემთქნარებინა,
მიმოგემთქნარებინათ,
მიმოემთქნარებინათ,
IIIsubj
მემთქნარებინოს,
გემთქნარებინოს,
ემთქნარებინოს,
გვემთქნარებინოს,
გემთქნარებინოთ,
ემთქნარებინოთ,
IIIsubj_prfv
მიმომემთქნარებინოს,
მიმოგემთქნარებინოს,
მიმოემთქნარებინოს,
მიმოგვემთქნარებინოს,
მიმოგემთქნარებინოთ,
მიმოემთქნარებინოთ,
