pres
ვთრთი,
თრთი,
თრთის,
ვთრთით,
თრთით,
თრთიან,
fut2
ვითრთოლებ,
ითრთოლებ,
ითრთოლებს,
ვითრთოლებთ,
ითრთოლებთ,
ითრთოლებენ,
fut2_prfv
წარვითრთოლებ,
წარითრთოლებ,
წარითრთოლებს,
წარვითრთოლებთ,
წარითრთოლებთ,
წარითრთოლებენ,
impf
ვთრთოდი,
თრთოდი,
თრთოდა,
ვთრთოდით,
თრთოდით,
თრთოდნენ,
cond2
ვითრთოლებდი,
ითრთოლებდი,
ითრთოლებდა,
ვითრთოლებდით,
ითრთოლებდით,
ითრთოლებდნენ,
cond2_prfv
წარვითრთოლებდი,
წარითრთოლებდი,
წარითრთოლებდა,
წარვითრთოლებდით,
წარითრთოლებდით,
წარითრთოლებდნენ,
subj
ვთრთოდე,
თრთოდე,
თრთოდეს,
ვთრთოდეთ,
თრთოდეთ,
თრთოდნენ,
fut2_subj
ვითრთოლებდე,
ითრთოლებდე,
ითრთოლებდეს,
ვითრთოლებდეთ,
ითრთოლებდეთ,
ითრთოლებდნენ,
fut2_subj_prfv
წარვითრთოლებდე,
წარითრთოლებდე,
წარითრთოლებდეს,
წარვითრთოლებდეთ,
წარითრთოლებდეთ,
წარითრთოლებდნენ,
aor2
ვითრთოლე,
ითრთოლე,
ითრთოლა,
ვითრთოლეთ,
ითრთოლეთ,
ითრთოლეს,
aor2_prfv
წარვითრთოლე,
წარითრთოლე,
წარითრთოლა,
წარვითრთოლეთ,
წარითრთოლეთ,
წარითრთოლეს,
IIsubj2
ვითრთოლო,
ითრთოლო,
ითრთოლოს,
ვითრთოლოთ,
ითრთოლოთ,
ითრთოლონ,
IIsubj2_prfv
წარვითრთოლო,
წარითრთოლო,
წარითრთოლოს,
წარვითრთოლოთ,
წარითრთოლოთ,
წარითრთოლონ,
Iturm
მითრთოლია,
გითრთოლია,
უთრთოლია,
გვითრთოლია,
გითრთოლიათ,
უთრთოლიათ,
Iturm_prfv
წარმითრთოლია,
წარგითრთოლია,
წარუთრთოლია,
წარგვითრთოლია,
წარგითრთოლიათ,
წარუთრთოლიათ,
IIturm
მეთრთოლა,
გეთრთოლა,
ეთრთოლა,
გვეთრთოლა,
გეთრთოლათ,
ეთრთოლათ,
IIturm_prfv
წარმეთრთოლა,
წარგეთრთოლა,
წარეთრთოლა,
წარგვეთრთოლა,
წარგეთრთოლათ,
წარეთრთოლათ,
IIIsubj
მეთრთოლოს,
გეთრთოლოს,
ეთრთოლოს,
გვეთრთოლოს,
გეთრთოლოთ,
ეთრთოლოთ,
IIIsubj_prfv
წარმეთრთოლოს,
წარგეთრთოლოს,
წარეთრთოლოს,
წარგვეთრთოლოს,
წარგეთრთოლოთ,
წარეთრთოლოთ,
