fut2
ვიძინებ,
იძინებ,
იძინებს,
ვიძინებთ,
იძინებთ,
იძინებენ,
fut2_prfv
მივიძინებ,
მიიძინებ,
მიიძინებს,
მივიძინებთ,
მიიძინებთ,
მიიძინებენ,
cond2
ვიძინებდი,
იძინებდი,
იძინებდა,
ვიძინებდით,
იძინებდით,
იძინებდნენ,
cond2_prfv
მივიძინებდი,
მიიძინებდი,
მიიძინებდა,
მივიძინებდით,
მიიძინებდით,
მიიძინებდნენ,
fut2_subj
ვიძინებდე,
იძინებდე,
იძინებდეს,
ვიძინებდეთ,
იძინებდეთ,
იძინებდნენ,
fut2_subj_prfv
მივიძინებდე,
მიიძინებდე,
მიიძინებდეს,
მივიძინებდეთ,
მიიძინებდეთ,
მიიძინებდნენ,
aor2
ვიძინე,
იძინე,
იძინა,
ვიძინეთ,
იძინეთ,
იძინეს,
aor2_prfv
მივიძინე,
მიიძინე,
მიიძინა,
მივიძინეთ,
მიიძინეთ,
მიიძინეს,
IIsubj2
ვიძინო,
იძინო,
იძინოს,
ვიძინოთ,
იძინოთ,
იძინონ,
IIsubj2_prfv
მივიძინო,
მიიძინო,
მიიძინოს,
მივიძინოთ,
მიიძინოთ,
მიიძინონ,
Iturm
მიძინია,
გიძინია,
უძინია,
გვიძინია,
გიძინიათ,
უძინიათ,
Iturm_prfv
მიმიძინია,
მიგიძინია,
მიუძინია,
მიგვიძინია,
მიგიძინიათ,
მიუძინიათ,
IIturm
მეძინა,
გეძინა,
ეძინა,
გვეძინა,
გეძინათ,
ეძინათ,
IIturm_prfv
მიმეძინა,
მიგეძინა,
მიეძინა,
მიგვეძინა,
მიგეძინათ,
მიეძინათ,
IIIsubj
მეძინოს,
გეძინოს,
ეძინოს,
გვეძინოს,
გეძინოთ,
ეძინოთ,
IIIsubj_prfv
მიმეძინოს,
მიგეძინოს,
მიეძინოს,
მიგვეძინოს,
მიგეძინოთ,
მიეძინოთ,
