fut2
ვიჭრები,
იჭრები,
იჭრება,
ვიჭრებით,
იჭრებით,
იჭრებიან,
fut2_prfv
გავიჭრები,
გაიჭრები,
გაიჭრება,
გავიჭრებით,
გაიჭრებით,
გაიჭრებიან,
cond2
ვიჭრებოდი,
იჭრებოდი,
იჭრებოდა,
ვიჭრებოდით,
იჭრებოდით,
იჭრებოდნენ,
cond2_prfv
გავიჭრებოდი,
გაიჭრებოდი,
გაიჭრებოდა,
გავიჭრებოდით,
გაიჭრებოდით,
გაიჭრებოდნენ,
fut2_subj
ვიჭრებოდე,
იჭრებოდე,
იჭრებოდეს,
ვიჭრებოდეთ,
იჭრებოდეთ,
იჭრებოდნენ,
fut2_subj_prfv
გავიჭრებოდე,
გაიჭრებოდე,
გაიჭრებოდეს,
გავიჭრებოდეთ,
გაიჭრებოდეთ,
გაიჭრებოდნენ,
aor2
ვიჭერი,
იჭერი,
იჭრა,
ვიჭერით,
იჭერით,
იჭრნენ,
aor2_prfv
გავიჭერი,
გაიჭერი,
გაიჭრა,
გავიჭერით,
გაიჭერით,
გაიჭრნენ,
IIsubj2
ვიჭრა,
იჭრა,
იჭრას,
ვიჭრათ,
იჭრათ,
იჭრნენ,
IIsubj2_prfv
გავიჭრა,
გაიჭრა,
გაიჭრას,
გავიჭრათ,
გაიჭრათ,
გაიჭრნენ,
Iturm
ვჭრილვარ,
ჭრილხარ,
ჭრილა,
ვჭრილვართ,
ჭრილხართ,
ჭრილან,
Iturm_prfv
გავჭრილვარ,
გაჭრილხარ,
გაჭრილა,
გავჭრილვართ,
გაჭრილხართ,
გაჭრილან,
IIturm
ვჭრილიყავი,
ჭრილიყავი,
ჭრილიყო,
ვჭრილიყავით,
ჭრილიყავით,
ჭრილიყვნენ,
IIturm_prfv
გავჭრილიყავი,
გაჭრილიყავი,
გაჭრილიყო,
გავჭრილიყავით,
გაჭრილიყავით,
გაჭრილიყვნენ,
IIIsubj
ვჭრილიყო,
ჭრილიყო,
ჭრილიყოს,
ვჭრილიყოთ,
ჭრილიყოთ,
ჭრილიყონ,
IIIsubj_prfv
გავჭრილიყო,
გაჭრილიყო,
გაჭრილიყოს,
გავჭრილიყოთ,
გაჭრილიყოთ,
გაჭრილიყონ,
