pres
ვბღავი,
ბღავი,
ბღავის,
ვბღავით,
ბღავით,
ბღავიან,
fut2
ვიბღავლებ,
იბღავლებ,
იბღავლებს,
ვიბღავლებთ,
იბღავლებთ,
იბღავლებენ,
fut2_prfv
გადავიბღავლებ,
გადაიბღავლებ,
გადაიბღავლებს,
გადავიბღავლებთ,
გადაიბღავლებთ,
გადაიბღავლებენ,
impf
ვბღაოდი,
ბღაოდი,
ბღაოდა,
ვბღაოდით,
ბღაოდით,
ბღაოდნენ,
cond2
ვიბღავლებდი,
იბღავლებდი,
იბღავლებდა,
ვიბღავლებდით,
იბღავლებდით,
იბღავლებდნენ,
cond2_prfv
გადავიბღავლებდი,
გადაიბღავლებდი,
გადაიბღავლებდა,
გადავიბღავლებდით,
გადაიბღავლებდით,
გადაიბღავლებდნენ,
subj
ვბღაოდე,
ბღაოდე,
ბღაოდეს,
ვბღაოდეთ,
ბღაოდეთ,
ბღაოდნენ,
fut2_subj
ვიბღავლებდე,
იბღავლებდე,
იბღავლებდეს,
ვიბღავლებდეთ,
იბღავლებდეთ,
იბღავლებდნენ,
fut2_subj_prfv
გადავიბღავლებდე,
გადაიბღავლებდე,
გადაიბღავლებდეს,
გადავიბღავლებდეთ,
გადაიბღავლებდეთ,
გადაიბღავლებდნენ,
aor2
ვიბღავლე,
იბღავლე,
იბღავლა,
ვიბღავლეთ,
იბღავლეთ,
იბღავლეს,
aor2_prfv
გადავიბღავლე,
გადაიბღავლე,
გადაიბღავლა,
გადავიბღავლეთ,
გადაიბღავლეთ,
გადაიბღავლეს,
IIsubj2
ვიბღავლო,
იბღავლო,
იბღავლოს,
ვიბღავლოთ,
იბღავლოთ,
იბღავლონ,
IIsubj2_prfv
გადავიბღავლო,
გადაიბღავლო,
გადაიბღავლოს,
გადავიბღავლოთ,
გადაიბღავლოთ,
გადაიბღავლონ,
Iturm
მიბღავლია,
გიბღავლია,
უბღავლია,
გვიბღავლია,
გიბღავლიათ,
უბღავლიათ,
Iturm_prfv
გადამიბღავლია,
გადაგიბღავლია,
გადაუბღავლია,
გადაგვიბღავლია,
გადაგიბღავლიათ,
გადაუბღავლიათ,
IIturm
მებღავლა,
გებღავლა,
ებღავლა,
გვებღავლა,
გებღავლათ,
ებღავლათ,
IIturm_prfv
გადამებღავლა,
გადაგებღავლა,
გადაებღავლა,
გადაგვებღავლა,
გადაგებღავლათ,
გადაებღავლათ,
IIIsubj
მებღავლოს,
გებღავლოს,
ებღავლოს,
გვებღავლოს,
გებღავლოთ,
ებღავლოთ,
IIIsubj_prfv
გადამებღავლოს,
გადაგებღავლოს,
გადაებღავლოს,
გადაგვებღავლოს,
გადაგებღავლოთ,
გადაებღავლოთ,
