fut2
ვამთქნარებ,
ამთქნარებ,
ამთქნარებს,
ვამთქნარებთ,
ამთქნარებთ,
ამთქნარებენ,
fut2_prfv
შთამოვამთქნარებ,
შთამოამთქნარებ,
შთამოამთქნარებს,
შთამოვამთქნარებთ,
შთამოამთქნარებთ,
შთამოამთქნარებენ,
cond2
ვამთქნარებდი,
ამთქნარებდი,
ამთქნარებდა,
ვამთქნარებდით,
ამთქნარებდით,
ამთქნარებდნენ,
cond2_prfv
შთამოვამთქნარებდი,
შთამოამთქნარებდი,
შთამოამთქნარებდა,
შთამოვამთქნარებდით,
შთამოამთქნარებდით,
შთამოამთქნარებდნენ,
fut2_subj
ვამთქნარებდე,
ამთქნარებდე,
ამთქნარებდეს,
ვამთქნარებდეთ,
ამთქნარებდეთ,
ამთქნარებდნენ,
fut2_subj_prfv
შთამოვამთქნარებდე,
შთამოამთქნარებდე,
შთამოამთქნარებდეს,
შთამოვამთქნარებდეთ,
შთამოამთქნარებდეთ,
შთამოამთქნარებდნენ,
aor2
ვამთქნარე,
ამთქნარე,
ამთქნარა,
ვამთქნარეთ,
ამთქნარეთ,
ამთქნარეს,
aor2_prfv
შთამოვამთქნარე,
შთამოამთქნარე,
შთამოამთქნარა,
შთამოვამთქნარეთ,
შთამოამთქნარეთ,
შთამოამთქნარეს,
IIsubj2
ვამთქნარო,
ამთქნარო,
ამთქნაროს,
ვამთქნაროთ,
ამთქნაროთ,
ამთქნარონ,
IIsubj2_prfv
შთამოვამთქნარო,
შთამოამთქნარო,
შთამოამთქნაროს,
შთამოვამთქნაროთ,
შთამოამთქნაროთ,
შთამოამთქნარონ,
Iturm
მიმთქნარებია,
გიმთქნარებია,
უმთქნარებია,
გვიმთქნარებია,
გიმთქნარებიათ,
უმთქნარებიათ,
Iturm_prfv
შთამომიმთქნარებია,
შთამოგიმთქნარებია,
შთამოუმთქნარებია,
შთამოგვიმთქნარებია,
შთამოგიმთქნარებიათ,
შთამოუმთქნარებიათ,
IIturm
მემთქნარებინა,
გემთქნარებინა,
ემთქნარებინა,
გვემთქნარებინა,
გემთქნარებინათ,
ემთქნარებინათ,
IIturm_prfv
შთამომემთქნარებინა,
შთამოგემთქნარებინა,
შთამოემთქნარებინა,
შთამოგვემთქნარებინა,
შთამოგემთქნარებინათ,
შთამოემთქნარებინათ,
IIIsubj
მემთქნარებინოს,
გემთქნარებინოს,
ემთქნარებინოს,
გვემთქნარებინოს,
გემთქნარებინოთ,
ემთქნარებინოთ,
IIIsubj_prfv
შთამომემთქნარებინოს,
შთამოგემთქნარებინოს,
შთამოემთქნარებინოს,
შთამოგვემთქნარებინოს,
შთამოგემთქნარებინოთ,
შთამოემთქნარებინოთ,
